gene_id	term
MSTRG.35977	K00869
MSTRG.3598	K17922
MSTRG.3601	K14996
MSTRG.36010	K12857
MSTRG.36042	K01937
MSTRG.36046	K15523
MSTRG.36052	K14009
MSTRG.36057	K11664
MSTRG.36065	K04683
MSTRG.36084	K24029
MSTRG.36097	K12602
MSTRG.36144	K02894
MSTRG.36155	K12880
MSTRG.36168	K13146
MSTRG.3621	K14662
MSTRG.3622	K15216
MSTRG.3623	K14662
MSTRG.36269	K01937
MSTRG.36271	K12394
MSTRG.36330	K05019
MSTRG.36347	K09223
MSTRG.36349	K09650
MSTRG.36369	K24230
MSTRG.36376	K00750
MSTRG.36383	K01673
MSTRG.36425	K11718
MSTRG.36431	K03857
MSTRG.36432	K03857
MSTRG.36438	K12179
MSTRG.36445	K14323
MSTRG.36446	K03687
MSTRG.36452	K12623
MSTRG.36454	K23739
MSTRG.36469	K09650
MSTRG.3648	K03691
MSTRG.36484	K08770
MSTRG.3653	K17541
MSTRG.36586	K01937
MSTRG.36589	K17306
MSTRG.36600	K09550
MSTRG.36611	K01834
MSTRG.3663	K12859
MSTRG.36642	K14815
MSTRG.36669	K09834
MSTRG.36670	K09140
MSTRG.36671	K14943
MSTRG.36679	K11293
MSTRG.3668	K17543
MSTRG.36692	K25081
MSTRG.36728	K16543
MSTRG.3675	K26547
MSTRG.36757	K22866
MSTRG.36778	K20364
MSTRG.3678	K17613
MSTRG.36782	K09364
MSTRG.3679	K17613
MSTRG.36794	K05293
MSTRG.3682	K15223
MSTRG.36821	K12197
MSTRG.36823	K28489
MSTRG.36825	K15688
MSTRG.36826	K13177
MSTRG.36846	K03637
MSTRG.36850	K03039
MSTRG.36876	K22558
MSTRG.3688	K18624
MSTRG.3689	K18624
MSTRG.3690	K04496
MSTRG.36907	K01077
MSTRG.3691	K06173
MSTRG.36920	K09651
MSTRG.3693	K24536
MSTRG.3693	K01772
MSTRG.36962	K14312
MSTRG.36973	K25547
MSTRG.36976	K14312
MSTRG.36982	K11664
MSTRG.3700	K03036
MSTRG.37009	K13139
MSTRG.37015	K15441
MSTRG.37021	K01280
MSTRG.37028	K26171
MSTRG.37057	K03537
MSTRG.37066	K15146
MSTRG.37092	K01202
MSTRG.37097	K23978
MSTRG.3711	K14835
MSTRG.37140	K04599
MSTRG.37145	K24973
MSTRG.37208	K07497
MSTRG.37224	K26163
MSTRG.3723	K07497
MSTRG.37234	K03023
MSTRG.37268	K10350
MSTRG.37278	K12864
MSTRG.37282	K27706
MSTRG.37303	K02295
MSTRG.37320	K23567
MSTRG.3733	K14950
MSTRG.3734	K02732
MSTRG.37353	K03845
MSTRG.37386	K24762
MSTRG.37449	K28875
MSTRG.37453	K03120
MSTRG.37462	K20242
MSTRG.37464	K23978
MSTRG.3749	K26405
MSTRG.37502	K03462
MSTRG.3752	K06316
MSTRG.37538	K07297
MSTRG.37554	K03637
MSTRG.37554	K03639
MSTRG.37583	K07297
MSTRG.3762	K08106
MSTRG.3763	K08106
MSTRG.37663	K09210
MSTRG.37671	K20823
MSTRG.377	K17263
MSTRG.37703	K02684
MSTRG.3772	K24722
MSTRG.37726	K00134
MSTRG.37729	K16912
MSTRG.37731	K20362
MSTRG.3774	K10753
MSTRG.37795	K11718
MSTRG.378	K02144
MSTRG.3783	K10456
MSTRG.37860	K01937
MSTRG.3789	K24752
MSTRG.37894	K01951
MSTRG.3790	K01148
MSTRG.37910	K10686
MSTRG.3792	K23852
MSTRG.3792	K13974
MSTRG.37924	K28390
MSTRG.37930	K15523
MSTRG.37934	K19539
MSTRG.37939	K00108
MSTRG.37946	K01945
MSTRG.3796	K09250
MSTRG.3804	K17785
MSTRG.38052	K26161
MSTRG.38094	K24852
MSTRG.38096	K18260
MSTRG.38099	K25731
MSTRG.38152	K25757
MSTRG.38154	K24940
MSTRG.38170	K18723
MSTRG.38171	K12602
MSTRG.3819	K11423
MSTRG.38195	K20293
MSTRG.38196	K01444
MSTRG.38197	K00968
MSTRG.38202	K05283
MSTRG.38269	K10848
MSTRG.38297	K07839
MSTRG.38313	K22557
MSTRG.38339	K06867
MSTRG.38348	K00784
MSTRG.38364	K14861
MSTRG.3837	K28686
MSTRG.38373	K10848
MSTRG.3838	K05759
MSTRG.3840	K07515
MSTRG.38403	K21440
MSTRG.38408	K11687
MSTRG.3843	K14521
MSTRG.3845	K01858
MSTRG.3846	K26162
MSTRG.38464	K01021
MSTRG.3847	K01858
MSTRG.3848	K07432
MSTRG.38498	K24962
MSTRG.38528	K15176
MSTRG.3853	K17290
MSTRG.38542	K10956
MSTRG.3855	K15168
MSTRG.38562	K14004
MSTRG.3857	K15168
MSTRG.38581	K01283
MSTRG.3861	K09497
MSTRG.38611	K00432
MSTRG.3862	K02606
MSTRG.38639	K11718
MSTRG.3867	K02962
MSTRG.3877	K20639
MSTRG.38784	K10848
MSTRG.38795	K03331
MSTRG.38796	K01061
MSTRG.38817	K17406
MSTRG.38854	K03652
MSTRG.38876	K14998
MSTRG.3889	K28333
MSTRG.3892	K17597
MSTRG.38967	K12190
MSTRG.38979	K01915
MSTRG.3903	K10683
MSTRG.3905	K11374
MSTRG.3906	K18932
MSTRG.39063	K28402
MSTRG.39070	K19041
MSTRG.39082	K27888
MSTRG.3909	K10261
MSTRG.3913	K09313
MSTRG.39148	K15175
MSTRG.39182	K00901
MSTRG.39189	K14617
MSTRG.3919	K09313
MSTRG.3923	K22390
MSTRG.3928	K08734
MSTRG.39282	K23398
MSTRG.39288	K22942
MSTRG.393	K01363
MSTRG.3931	K24155
MSTRG.3933	K24155
MSTRG.39330	K03783
MSTRG.3935	K27394
MSTRG.3937	K28422
MSTRG.3943	K05167
MSTRG.3944	K19874
MSTRG.39457	K02984
MSTRG.395	K09584
MSTRG.39513	K03357
MSTRG.39525	K24635
MSTRG.39539	K02358
MSTRG.3954	K10478
MSTRG.3959	K28211
MSTRG.3967	K25817
MSTRG.3968	K05292
MSTRG.397	K14797
MSTRG.39739	K26410
MSTRG.3977	K12655
MSTRG.398	K07151
MSTRG.3980	K13093
MSTRG.39804	K08802
MSTRG.39829	K03979
MSTRG.3986	K26241
MSTRG.3990	K25591
MSTRG.39908	K09341
MSTRG.39935	K05759
MSTRG.3994	K05759
MSTRG.4	K14288
MSTRG.40018	K00602
MSTRG.4006	K07198
MSTRG.4007	K06085
MSTRG.40081	K23407
MSTRG.401	K14428
MSTRG.4011	K14836
MSTRG.40116	K19476
MSTRG.4012	K02136
MSTRG.4013	K10520
MSTRG.4014	K16815
MSTRG.4016	K00605
MSTRG.4017	K11319
MSTRG.4022	K07951
MSTRG.4024	K14650
MSTRG.4024	K14649
MSTRG.40281	K10330
MSTRG.40365	K28809
MSTRG.4037	K21245
MSTRG.4038	K19787
MSTRG.4049	K21407
MSTRG.405	K11806
MSTRG.4053	K12233
MSTRG.4055	K11865
MSTRG.40551	K00555
MSTRG.4057	K19489
MSTRG.406	K11806
MSTRG.4061	K24135
MSTRG.4062	K24135
MSTRG.4063	K25426
MSTRG.4065	K02896
MSTRG.4068	K17918
MSTRG.4069	K01619
MSTRG.4073	K05692
MSTRG.4073	K10355
MSTRG.4073	K16575
MSTRG.4078	K10808
MSTRG.4079	K11975
MSTRG.40797	K26053
MSTRG.4083	K17046
MSTRG.4089	K00717
MSTRG.409	K10427
MSTRG.4096	K23289
MSTRG.4097	K17579
MSTRG.4099	K16752
MSTRG.4102	K12850
MSTRG.4105	K20353
MSTRG.4107	K00641
MSTRG.4109	K02202
MSTRG.4110	K27320
MSTRG.4116	K15182
MSTRG.4119	K09228
MSTRG.4120	K09228
MSTRG.4121	K28657
MSTRG.4128	K11188
MSTRG.4130	K12734
MSTRG.4131	K01875
MSTRG.414	K11366
MSTRG.4149	K10747
MSTRG.4157	K12823
MSTRG.4158	K10581
MSTRG.4159	K16535
MSTRG.416	K10596
MSTRG.4160	K15118
MSTRG.4161	K23994
MSTRG.4163	K23994
MSTRG.4165	K00789
MSTRG.417	K02997
MSTRG.4172	K01070
MSTRG.4179	K28424
MSTRG.41792	K24175
MSTRG.4188	K01886
MSTRG.4197	K16479
MSTRG.4199	K07192
MSTRG.420	K02427
MSTRG.4201	K16479
MSTRG.4202	K16479
MSTRG.422	K07204
MSTRG.42258	K28359
MSTRG.4232	K08024
MSTRG.4239	K26682
MSTRG.4242	K09660
MSTRG.4248	K02917
MSTRG.4251	K01283
MSTRG.4252	K01283
MSTRG.4253	K23949
MSTRG.4253	K01283
MSTRG.4254	K23949
MSTRG.4255	K16185
MSTRG.426	K09288
MSTRG.4261	K07435
MSTRG.4262	K12818
MSTRG.4263	K12571
MSTRG.4264	K12571
MSTRG.4265	K13348
MSTRG.4268	K16175
MSTRG.427	K09288
MSTRG.4271	K20639
MSTRG.4285	K14568
MSTRG.4286	K14568
MSTRG.4288	K15901
MSTRG.429	K18055
MSTRG.4292	K10756
MSTRG.4307	K17553
MSTRG.4308	K16743
MSTRG.4313	K03029
MSTRG.4316	K00357
MSTRG.4317	K22376
MSTRG.4318	K25720
MSTRG.4319	K03510
MSTRG.432	K23151
MSTRG.4335	K04163
MSTRG.4335	K04153
MSTRG.4341	K21751
MSTRG.4343	K10758
MSTRG.4345	K17546
MSTRG.4346	K15139
MSTRG.4367	K10284
MSTRG.4368	K07223
MSTRG.4370	K01081
MSTRG.4373	K23333
MSTRG.4374	K00008
MSTRG.4379	K14766
MSTRG.439	K00227
MSTRG.4390	K03237
MSTRG.4398	K20187
MSTRG.440	K02140
MSTRG.4401	K12855
MSTRG.4402	K12855
MSTRG.4404	K19589
MSTRG.441	K07126
MSTRG.4413	K13151
MSTRG.4415	K14685
MSTRG.4417	K09627
MSTRG.4421	K02973
MSTRG.4423	K03662
MSTRG.4424	K13511
MSTRG.4429	K09008
MSTRG.4431	K04513
MSTRG.4431	K07856
MSTRG.4431	K07975
MSTRG.4434	K28236
MSTRG.4446	K18461
MSTRG.4448	K17839
MSTRG.4448	K01265
MSTRG.4459	K19539
MSTRG.4464	K09502
MSTRG.4464	K09503
MSTRG.4469	K25648
MSTRG.4471	K11644
MSTRG.4475	K01358
MSTRG.4477	K23909
MSTRG.4490	K06058
MSTRG.4505	K10393
MSTRG.4512	K28456
MSTRG.4513	K03259
MSTRG.4516	K23964
MSTRG.454	K00058
MSTRG.4542	K02128
MSTRG.4543	K24205
MSTRG.4544	K00757
MSTRG.4545	K18401
MSTRG.4546	K15537
MSTRG.4548	K15537
MSTRG.4549	K04797
MSTRG.455	K25292
MSTRG.4552	K01047
MSTRG.4557	K28005
MSTRG.456	K00733
MSTRG.4573	K21052
MSTRG.4575	K28362
MSTRG.4576	K13154
MSTRG.4578	K17795
MSTRG.4591	K15361
MSTRG.4599	K24642
MSTRG.4603	K24888
MSTRG.4604	K10091
MSTRG.4606	K10091
MSTRG.4607	K06269
MSTRG.4609	K18826
MSTRG.4611	K14649
MSTRG.4615	K01277
MSTRG.4623	K22804
MSTRG.4628	K22940
MSTRG.4630	K22940
MSTRG.4634	K05692
MSTRG.4634	K10355
MSTRG.4634	K16575
MSTRG.4635	K05692
MSTRG.4635	K10355
MSTRG.4635	K16575
MSTRG.4637	K23883
MSTRG.4638	K23883
MSTRG.464	K07374
MSTRG.4640	K23883
MSTRG.4641	K23883
MSTRG.4644	K09522
MSTRG.4650	K15285
MSTRG.4654	K12164
MSTRG.4659	K13157
MSTRG.466	K01265
MSTRG.4661	K19626
MSTRG.4662	K19626
MSTRG.4663	K08076
MSTRG.4664	K08076
MSTRG.4678	K00311
MSTRG.4686	K01724
MSTRG.4688	K09549
MSTRG.4690	K01749
MSTRG.4693	K16480
MSTRG.4694	K09654
MSTRG.4694	K02135
MSTRG.4700	K17402
MSTRG.4701	K09572
MSTRG.4703	K13174
MSTRG.4704	K13174
MSTRG.4705	K13139
MSTRG.4706	K15153
MSTRG.4708	K09458
MSTRG.4719	K06692
MSTRG.4723	K06184
MSTRG.4723	K06158
MSTRG.4724	K26458
MSTRG.4732	K20798
MSTRG.4734	K03979
MSTRG.4738	K11862
MSTRG.4739	K00736
MSTRG.4743	K14525
MSTRG.4767	K14445
MSTRG.4776	K25207
MSTRG.4777	K01634
MSTRG.4778	K02955
MSTRG.4779	K12494
MSTRG.4782	K22420
MSTRG.4784	K14851
MSTRG.4789	K03671
MSTRG.4791	K27411
MSTRG.4795	K18643
MSTRG.4797	K18643
MSTRG.48	K00500
MSTRG.4800	K03163
MSTRG.4804	K13800
MSTRG.4808	K15169
MSTRG.4824	K06228
MSTRG.4838	K17418
MSTRG.4844	K23569
MSTRG.4846	K24970
MSTRG.4847	K19009
MSTRG.4849	K24970
MSTRG.4850	K12881
MSTRG.4854	K22696
MSTRG.4857	K14325
MSTRG.4858	K10583
MSTRG.4862	K24864
MSTRG.4866	K02330
MSTRG.4869	K21772
MSTRG.4870	K02148
MSTRG.4871	K07941
MSTRG.4872	K07055
MSTRG.4873	K02148
MSTRG.4884	K27391
MSTRG.4889	K27391
MSTRG.4907	K20123
MSTRG.4908	K00624
MSTRG.4916	K14819
MSTRG.4919	K13210
MSTRG.4945	K06497
MSTRG.4954	K08957
MSTRG.4966	K22560
MSTRG.4977	K11447
MSTRG.4979	K08343
MSTRG.4986	K11500
MSTRG.4987	K14693
MSTRG.4988	K11863
MSTRG.4990	K26747
MSTRG.4991	K11853
MSTRG.4993	K26216
MSTRG.4994	K05674
MSTRG.5	K12870
MSTRG.5001	K06695
MSTRG.5009	K09027
MSTRG.5011	K09272
MSTRG.5019	K22538
MSTRG.5022	K02729
MSTRG.5028	K21894
MSTRG.5028	K21893
MSTRG.5029	K18407
MSTRG.5034	K01873
MSTRG.5047	K26683
MSTRG.5054	K19993
MSTRG.5056	K19410
MSTRG.5057	K16547
MSTRG.5061	K11650
MSTRG.5064	K02090
MSTRG.5083	K04671
MSTRG.5104	K26434
MSTRG.5105	K02332
MSTRG.5110	K01202
MSTRG.5115	K20101
MSTRG.5127	K02353
MSTRG.5132	K22864
MSTRG.5154	K20164
MSTRG.5155	K20164
MSTRG.5157	K23505
MSTRG.516	K14786
MSTRG.5162	K23505
MSTRG.5172	K12590
MSTRG.5173	K12590
MSTRG.5176	K09597
MSTRG.5177	K09597
MSTRG.5178	K08493
MSTRG.5183	K03083
MSTRG.5194	K17542
MSTRG.5197	K25388
MSTRG.5198	K16219
MSTRG.5199	K10480
MSTRG.520	K10769
MSTRG.520	K03962
MSTRG.5202	K00728
MSTRG.5210	K24492
MSTRG.5213	K15278
MSTRG.5216	K04681
MSTRG.5221	K25226
MSTRG.5226	K11883
MSTRG.5227	K18468
MSTRG.5228	K02263
MSTRG.5229	K12607
MSTRG.5232	K01915
MSTRG.5235	K09613
MSTRG.525	K05863
MSTRG.5255	K22559
MSTRG.5259	K24225
MSTRG.526	K13115
MSTRG.5261	K26094
MSTRG.5262	K03511
MSTRG.5264	K23804
MSTRG.5267	K27757
MSTRG.5267	K09131
MSTRG.5275	K07374
MSTRG.5282	K03648
MSTRG.5284	K12176
MSTRG.5286	K00710
MSTRG.5287	K00710
MSTRG.5289	K09561
MSTRG.5291	K00681
MSTRG.5292	K17926
MSTRG.5294	K28834
MSTRG.5295	K17926
MSTRG.53	K12351
MSTRG.5300	K22074
MSTRG.5304	K04511
MSTRG.5322	K15326
MSTRG.5323	K22858
MSTRG.5325	K22858
MSTRG.5330	K17925
MSTRG.5333	K10864
MSTRG.5334	K14020
MSTRG.5334	K28680
MSTRG.5335	K14020
MSTRG.5338	K10799
MSTRG.5338	K06867
MSTRG.5343	K09848
MSTRG.5344	K16452
MSTRG.5346	K21765
MSTRG.5347	K10755
MSTRG.5349	K00999
MSTRG.5353	K26244
MSTRG.5354	K15152
MSTRG.536	K17888
MSTRG.5360	K00921
MSTRG.5363	K00921
MSTRG.5366	K19007
MSTRG.5368	K22808
MSTRG.5383	K14300
MSTRG.5384	K14300
MSTRG.5386	K01369
MSTRG.539	K08875
MSTRG.540	K17499
MSTRG.5427	K21286
MSTRG.5428	K14439
MSTRG.5432	K02977
MSTRG.5433	K02183
MSTRG.5433	K13448
MSTRG.5433	K13974
MSTRG.5434	K21843
MSTRG.5438	K01611
MSTRG.5441	K16474
MSTRG.5450	K11796
MSTRG.5453	K11129
MSTRG.5457	K02265
MSTRG.5458	K01889
MSTRG.5459	K14788
MSTRG.5463	K13165
MSTRG.5472	K05765
MSTRG.5473	K20131
MSTRG.5474	K05357
MSTRG.5475	K01755
MSTRG.5476	K01755
MSTRG.5480	K10995
MSTRG.5480	K10994
MSTRG.5481	K17508
MSTRG.5482	K15447
MSTRG.55	K11795
MSTRG.5500	K24456
MSTRG.5513	K00710
MSTRG.5518	K10203
MSTRG.552	K25815
MSTRG.5520	K25389
MSTRG.553	K18085
MSTRG.5540	K00629
MSTRG.5545	K20365
MSTRG.5548	K10302
MSTRG.5554	K19572
MSTRG.5559	K00873
MSTRG.5560	K00873
MSTRG.557	K23496
MSTRG.5578	K17917
MSTRG.5581	K11182
MSTRG.5584	K00731
MSTRG.5587	K20163
MSTRG.5590	K08835
MSTRG.5595	K11098
MSTRG.5599	K13983
MSTRG.5609	K01164
MSTRG.5611	K06662
MSTRG.5614	K24763
MSTRG.5615	K24763
MSTRG.562	K16315
MSTRG.5620	K14379
MSTRG.5624	K16487
MSTRG.5633	K09540
MSTRG.5634	K09540
MSTRG.5649	K00486
MSTRG.5650	K03063
MSTRG.5659	K24050
MSTRG.5676	K03354
MSTRG.5683	K26956
MSTRG.5683	K23498
MSTRG.5687	K22555
MSTRG.569	K03660
MSTRG.5709	K09173
MSTRG.5724	K14536
MSTRG.5727	K15601
MSTRG.5731	K17338
MSTRG.5734	K13121
MSTRG.574	K20284
MSTRG.5745	K12849
MSTRG.5747	K02871
MSTRG.576	K00558
MSTRG.5760	K06013
MSTRG.5761	K06013
MSTRG.5762	K11875
MSTRG.5766	K01206
MSTRG.578	K11703
MSTRG.5800	K12626
MSTRG.581	K16174
MSTRG.5816	K25687
MSTRG.5822	K23693
MSTRG.5825	K01456
MSTRG.5827	K12613
MSTRG.5831	K11792
MSTRG.5832	K15293
MSTRG.5837	K18040
MSTRG.5838	K18040
MSTRG.5839	K06027
MSTRG.5841	K19788
MSTRG.5854	K17906
MSTRG.5859	K08900
MSTRG.586	K17552
MSTRG.5863	K25768
MSTRG.5864	K25768
MSTRG.5865	K25768
MSTRG.587	K09490
MSTRG.5872	K05543
MSTRG.5873	K08957
MSTRG.5874	K02906
MSTRG.5876	K17560
MSTRG.5879	K01596
MSTRG.5884	K11290
MSTRG.5896	K27960
MSTRG.59	K02892
MSTRG.5919	K14719
MSTRG.592	K12812
MSTRG.5921	K03254
MSTRG.5922	K00710
MSTRG.5923	K28414
MSTRG.5924	K11321
MSTRG.5926	K11321
MSTRG.593	K18586
MSTRG.594	K18586
MSTRG.5940	K02929
MSTRG.5942	K13341
MSTRG.5949	K01227
MSTRG.595	K17808
MSTRG.5950	K11411
MSTRG.5952	K09532
MSTRG.5953	K09646
MSTRG.5955	K25611
MSTRG.5959	K03842
MSTRG.5963	K16453
MSTRG.5968	K11728
MSTRG.5970	K15438
MSTRG.5990	K08059
MSTRG.5996	K08059
MSTRG.600	K02932
MSTRG.6006	K18584
MSTRG.6022	K07876
MSTRG.6023	K22843
MSTRG.6024	K07936
MSTRG.6035	K03349
MSTRG.6038	K03833
MSTRG.6045	K15183
MSTRG.606	K28449
MSTRG.6060	K24169
MSTRG.6064	K17655
MSTRG.6069	K09602
MSTRG.607	K14545
MSTRG.608	K25762
MSTRG.6082	K09568
MSTRG.6082	K01802
MSTRG.6083	K01205
MSTRG.6085	K08789
MSTRG.609	K28083
MSTRG.6094	K14971
MSTRG.6095	K08073
MSTRG.6096	K03013
MSTRG.6097	K01127
MSTRG.6099	K03506
MSTRG.610	K28083
MSTRG.611	K22414
MSTRG.6113	K06675
MSTRG.6115	K03350
MSTRG.6117	K08678
MSTRG.612	K02087
MSTRG.6120	K11376
MSTRG.6123	K09539
MSTRG.6124	K14831
MSTRG.6126	K08738
MSTRG.6127	K02921
MSTRG.6129	K14816
MSTRG.6139	K13205
MSTRG.6140	K10477
MSTRG.6141	K15258
MSTRG.6148	K09048
MSTRG.615	K03253
MSTRG.6150	K19502
MSTRG.6150	K19327
MSTRG.6154	K24675
MSTRG.6156	K24134
MSTRG.6166	K14648
MSTRG.6175	K11450
MSTRG.6182	K20292
MSTRG.6190	K28153
MSTRG.6192	K08844
MSTRG.6205	K04079
MSTRG.6206	K09487
MSTRG.6206	K04079
MSTRG.6209	K03131
MSTRG.6213	K06634
MSTRG.6216	K12890
MSTRG.6219	K02830
MSTRG.6220	K28472
MSTRG.6221	K03143
MSTRG.6222	K18467
MSTRG.6229	K04371
MSTRG.624	K13577
MSTRG.6253	K10087
MSTRG.6288	K11671
MSTRG.6289	K03249
MSTRG.6290	K19202
MSTRG.6293	K03678
MSTRG.6294	K14802
MSTRG.6295	K22380
MSTRG.6300	K07767
MSTRG.6303	K27961
MSTRG.6304	K18336
MSTRG.6308	K06210
MSTRG.631	K14775
MSTRG.6315	K23282
MSTRG.6319	K13647
MSTRG.633	K12304
MSTRG.634	K03267
MSTRG.6348	K23028
MSTRG.6350	K23028
MSTRG.6354	K27536
MSTRG.6359	K25647
MSTRG.636	K13212
MSTRG.6360	K11680
MSTRG.6361	K10735
MSTRG.6363	K01915
MSTRG.6364	K01915
MSTRG.6367	K01915
MSTRG.6369	K01915
MSTRG.6372	K01482
MSTRG.6374	K28481
MSTRG.6375	K01482
MSTRG.6377	K14963
MSTRG.6381	K12593
MSTRG.6382	K18409
MSTRG.6385	K23195
MSTRG.6396	K19675
MSTRG.6397	K25546
MSTRG.6398	K28136
MSTRG.6399	K05678
MSTRG.6401	K06063
MSTRG.6402	K14970
MSTRG.6404	K05917
MSTRG.6406	K14863
MSTRG.6407	K13163
MSTRG.6408	K22721
MSTRG.6409	K04352
MSTRG.6411	K14692
MSTRG.6412	K18733
MSTRG.6413	K10425
MSTRG.6414	K05940
MSTRG.6418	K14459
MSTRG.6419	K12824
MSTRG.642	K26204
MSTRG.6422	K02920
MSTRG.6423	K28058
MSTRG.6424	K13249
MSTRG.6425	K20301
MSTRG.6427	K13091
MSTRG.6428	K11841
MSTRG.6430	K17433
MSTRG.6431	K14724
MSTRG.6462	K07928
MSTRG.6463	K00948
MSTRG.6465	K00948
MSTRG.6467	K14530
MSTRG.6468	K03011
MSTRG.6469	K15559
MSTRG.6472	K13147
MSTRG.6474	K13868
MSTRG.6478	K04512
MSTRG.6481	K25059
MSTRG.6484	K01166
MSTRG.6497	K04170
MSTRG.6504	K06268
MSTRG.6504	K13974
MSTRG.6505	K03233
MSTRG.6505	K00799
MSTRG.6507	K06070
MSTRG.6513	K16719
MSTRG.6515	K00522
MSTRG.6519	K05310
MSTRG.6520	K02649
MSTRG.6524	K24123
MSTRG.6527	K09048
MSTRG.6538	K07200
MSTRG.6543	K20298
MSTRG.6544	K14768
MSTRG.6552	K23664
MSTRG.6554	K23664
MSTRG.656	K02988
MSTRG.6568	K15264
MSTRG.6571	K12618
MSTRG.6572	K27567
MSTRG.6579	K14299
MSTRG.6589	K04482
MSTRG.6591	K22390
MSTRG.6593	K22390
MSTRG.6594	K22390
MSTRG.6597	K15791
MSTRG.6599	K11592
MSTRG.6600	K10768
MSTRG.6611	K05402
MSTRG.6614	K20302
MSTRG.6620	K07126
MSTRG.6631	K28793
MSTRG.6632	K28793
MSTRG.6638	K12350
MSTRG.664	K13513
MSTRG.6659	K14284
MSTRG.6664	K08815
MSTRG.6665	K11584
MSTRG.6666	K11584
MSTRG.6682	K06679
MSTRG.6684	K08292
MSTRG.6685	K02883
MSTRG.6686	K08136
MSTRG.6686	K04718
MSTRG.6690	K03021
MSTRG.6692	K00626
MSTRG.6694	K22139
MSTRG.6696	K01950
MSTRG.670	K09228
MSTRG.6702	K24094
MSTRG.6704	K10593
MSTRG.6706	K01640
MSTRG.6714	K20100
MSTRG.6722	K15711
MSTRG.6730	K12614
MSTRG.6731	K24931
MSTRG.6736	K09075
MSTRG.6739	K02105
MSTRG.674	K01870
MSTRG.675	K19937
MSTRG.6765	K19995
MSTRG.6766	K21987
MSTRG.6780	K26537
MSTRG.6786	K03949
MSTRG.6788	K27045
MSTRG.6789	K27045
MSTRG.6791	K23960
MSTRG.6793	K27678
MSTRG.6797	K23781
MSTRG.6805	K03032
MSTRG.6807	K20794
MSTRG.6808	K26166
MSTRG.681	K14843
MSTRG.6816	K14944
MSTRG.6817	K14795
MSTRG.6819	K12173
MSTRG.6820	K12173
MSTRG.6822	K09374
MSTRG.6825	K24727
MSTRG.6827	K10272
MSTRG.6831	K13142
MSTRG.6833	K00030
MSTRG.6834	K00859
MSTRG.6835	K27179
MSTRG.6837	K00671
MSTRG.6840	K05544
MSTRG.6844	K13179
MSTRG.6848	K08873
MSTRG.6853	K13137
MSTRG.6855	K23424
MSTRG.6858	K14772
MSTRG.6859	K14772
MSTRG.6861	K09494
MSTRG.6864	K01764
MSTRG.688	K00432
MSTRG.6892	K00249
MSTRG.6895	K20303
MSTRG.6896	K16731
MSTRG.6902	K03283
MSTRG.6904	K24348
MSTRG.6908	K09566
MSTRG.6910	K00485
MSTRG.6917	K13025
MSTRG.6917	K03257
MSTRG.6920	K04712
MSTRG.6922	K09201
MSTRG.6924	K15174
MSTRG.6925	K15142
MSTRG.6927	K21752
MSTRG.693	K26544
MSTRG.694	K28954
MSTRG.6945	K10298
MSTRG.6946	K20372
MSTRG.696	K20404
MSTRG.6962	K01953
MSTRG.6981	K08150
MSTRG.6984	K14793
MSTRG.6997	K08856
MSTRG.7003	K14544
MSTRG.7004	K13250
MSTRG.7008	K07918
MSTRG.7018	K12597
MSTRG.7024	K02258
MSTRG.7026	K27705
MSTRG.704	K00088
MSTRG.7053	K03783
MSTRG.7055	K16686
MSTRG.7059	K26095
MSTRG.7060	K22421
MSTRG.7061	K13118
MSTRG.7062	K09586
MSTRG.7069	K12836
MSTRG.7073	K06580
MSTRG.7075	K16795
MSTRG.7077	K21889
MSTRG.7078	K21138
MSTRG.7083	K17080
MSTRG.7084	K04555
MSTRG.7084	K10575
MSTRG.7085	K09200
MSTRG.710	K06636
MSTRG.7103	K01698
MSTRG.7104	K01698
MSTRG.7126	K20298
MSTRG.7130	K02964
MSTRG.7132	K11205
MSTRG.7142	K00569
MSTRG.7146	K05677
MSTRG.7147	K00993
MSTRG.7150	K13291
MSTRG.7161	K00274
MSTRG.7164	K19683
MSTRG.7165	K15456
MSTRG.7169	K28768
MSTRG.7170	K18412
MSTRG.7171	K28768
MSTRG.7172	K14304
MSTRG.7173	K22816
MSTRG.7174	K05757
MSTRG.7177	K24815
MSTRG.7190	K18728
MSTRG.7191	K06944
MSTRG.7197	K10734
MSTRG.7200	K00857
MSTRG.7210	K02350
MSTRG.7211	K02350
MSTRG.7213	K19600
MSTRG.723	K26152
MSTRG.7234	K10801
MSTRG.7238	K07916
MSTRG.7239	K02896
MSTRG.7240	K15685
MSTRG.7241	K11789
MSTRG.7242	K17491
MSTRG.7244	K25861
MSTRG.7245	K17889
MSTRG.7246	K11655
MSTRG.7247	K03430
MSTRG.7250	K07874
MSTRG.7258	K12620
MSTRG.7259	K18201
MSTRG.7261	K11142
MSTRG.7261	K01255
MSTRG.7275	K18411
MSTRG.7278	K01490
MSTRG.7283	K02324
MSTRG.7286	K15445
MSTRG.7289	K14463
MSTRG.7298	K00060
MSTRG.7301	K03627
MSTRG.7306	K15202
MSTRG.732	K03128
MSTRG.7320	K01476
MSTRG.7332	K24637
MSTRG.7344	K09142
MSTRG.7345	K09142
MSTRG.7348	K20369
MSTRG.7350	K13706
MSTRG.7351	K23390
MSTRG.737	K10410
MSTRG.738	K23563
MSTRG.7380	K01099
MSTRG.7388	K13254
MSTRG.739	K09273
